"","country","date","dif","school","workplace","events","transport","movement","travel","index"
"1","AT",2020-03-01,0.533554895835805,"0","0","0","0","0","0",11.11
"2","AT",2020-03-02,2.00464945975246,"0","0","0","0","0","0",11.11
"3","AT",2020-03-03,1.81787931819591,"0","0","0","0","0","0",11.11
"4","AT",2020-03-04,0.674338017208239,"0","0","0","0","0","0",11.11
"5","AT",2020-03-05,2.10260591304609,"0","0","0","0","0","0",11.11
"6","AT",2020-03-06,3.02613686368296,"0","0","0","0","0","0",11.11
"7","AT",2020-03-07,0.144942245435567,"0","0","0","0","0","0",11.11
"8","AT",2020-03-08,-1.32663536723935,"0","0","0","0","0","0",11.11
"9","AT",2020-03-09,3.3615829792706,"0","0","0","0","0","0",19.44
"10","AT",2020-03-10,3.05160260402946,"0","0","0","0","0","0",19.44
"11","AT",2020-03-11,3.79166208276867,"0","0","1","0","0","0",30.56
"12","AT",2020-03-12,1.45400347926588,"0","0","1","0","0","0",34.26
"13","AT",2020-03-13,0.34478567115049,"0","0","1","0","0","0",48.15
"14","AT",2020-03-14,-3.15190734215881,"0","0","1","0","0","0",48.15
"15","AT",2020-03-15,-5.06554067112746,"0","0","1","0","0","0",48.15
"16","AT",2020-03-16,-5.2723090961301,"1","1","1","0","0","0",85.19
"17","AT",2020-03-17,-6.12093628573321,"1","1","1","0","0","0",85.19
"18","AT",2020-03-18,-9.87503069831509,"1","1","1","0","0","0",85.19
"19","AT",2020-03-19,-10.8915675060031,"1","1","1","0","0","0",85.19
"20","AT",2020-03-20,-12.4167933139211,"1","1","1","0","0","0",85.19
"21","AT",2020-03-21,-6.6239456483094,"1","1","1","0","0","0",85.19
"22","AT",2020-03-22,-9.2537203532942,"1","1","1","0","0","0",85.19
"23","AT",2020-03-23,-11.0489639800775,"1","1","1","0","0","0",85.19
"24","AT",2020-03-24,-9.65675068338202,"1","1","1","0","0","0",85.19
"25","AT",2020-03-25,-10.2785468861902,"1","1","1","0","0","0",85.19
"26","AT",2020-03-26,-5.93454568890066,"1","1","1","0","0","0",85.19
"27","AT",2020-03-27,-7.52810291726089,"1","1","1","0","0","0",85.19
"28","AT",2020-03-28,-6.38008551801411,"1","1","1","0","0","0",85.19
"29","AT",2020-03-29,-6.27552774553469,"1","1","1","0","0","0",85.19
"30","AT",2020-03-30,-8.35912824636427,"1","1","1","0","0","0",85.19
"31","AT",2020-03-31,-8.62409456553075,"1","1","1","0","0","0",85.19
"32","AT",2020-04-01,-9.59462299293236,"1","1","1","0","0","0",85.19
"33","AT",2020-04-02,-8.18420195146058,"1","1","1","0","0","0",85.19
"34","AT",2020-04-03,-7.78571790755238,"1","1","1","0","0","0",85.19
"35","AT",2020-04-04,-6.50050655148625,"1","1","1","0","0","0",85.19
"36","AT",2020-04-05,-2.28089000234533,"1","1","1","0","0","0",85.19
"37","AT",2020-04-06,-8.91436845874366,"1","1","1","0","0","0",85.19
"38","AT",2020-04-07,-11.2470665803393,"1","1","1","0","0","0",85.19
"39","AT",2020-04-08,-12.563965267277,"1","1","1","0","0","0",85.19
"40","AT",2020-04-09,-12.6070533771657,"1","1","1","0","0","0",85.19
"41","AT",2020-04-10,-3.55270041899895,"1","1","1","0","0","0",85.19
"42","AT",2020-04-11,-13.2343166041368,"1","1","1","0","0","0",85.19
"43","AT",2020-04-12,12.5874558396238,"1","1","1","0","0","0",85.19
"44","AT",2020-04-13,-19.3120363898666,"1","1","1","0","0","0",85.19
"45","AT",2020-04-14,-15.5468709172924,"1","0","1","0","0","0",81.48
"46","AT",2020-04-15,-9.50917100773929,"1","0","1","0","0","0",81.48
"47","AT",2020-04-16,-8.14987829437128,"1","0","1","0","0","0",81.48
"48","AT",2020-04-17,-9.4499971106894,"1","0","1","0","0","0",81.48
"49","AT",2020-04-18,-6.21486210066786,"1","0","1","0","0","0",81.48
"50","AT",2020-04-19,0.630931928006207,"1","0","1","0","0","0",81.48
"51","AT",2020-04-20,-7.94000472576099,"1","0","1","0","0","0",81.48
"52","AT",2020-04-21,-8.5825608076871,"1","0","1","0","0","0",81.48
"53","AT",2020-04-22,-8.64597389809021,"1","0","1","0","0","0",81.48
"54","AT",2020-04-23,-8.38162702364352,"1","0","1","0","0","0",78.7
"55","AT",2020-04-24,-7.99941036982804,"1","0","1","0","0","0",78.7
"56","AT",2020-04-25,-5.91800779844829,"1","0","1","0","0","0",78.7
"57","AT",2020-04-26,-2.77205254153877,"1","0","1","0","0","0",78.7
"58","AT",2020-04-27,-6.47056186693952,"1","0","1","0","0","0",78.7
"59","AT",2020-04-28,-7.40818669454021,"1","0","1","0","0","0",78.7
"60","AT",2020-04-29,-6.5678031387021,"1","0","1","0","0","0",78.7
"61","AT",2020-04-30,-8.47408532696084,"1","0","1","0","0","0",78.7
"62","AT",2020-05-01,-12.3194691570885,"1","0","1","0","0","0",71.3
"63","AT",2020-05-02,-5.84098105460989,"1","0","1","0","0","0",68.52
"64","AT",2020-05-03,-2.44139173043186,"1","0","1","0","0","0",68.52
"65","AT",2020-05-04,-3.97380505901443,"0","0","1","0","0","0",64.81
"66","AT",2020-05-05,-2.51194881005006,"0","0","1","0","0","0",64.81
"67","AT",2020-05-06,-6.39342811624536,"0","0","1","0","0","0",64.81
"68","AT",2020-05-07,-6.04734917072201,"0","0","1","0","0","0",64.81
"69","AT",2020-05-08,-6.35991572119024,"0","0","1","0","0","0",64.81
"70","AT",2020-05-09,-2.1328608246463,"0","0","1","0","0","0",64.81
"71","AT",2020-05-10,2.6783761281674,"0","0","1","0","0","0",64.81
"72","AT",2020-05-11,-0.440704568257955,"0","0","1","0","0","0",59.26
"73","AT",2020-05-12,-4.32445061023201,"0","0","1","0","0","0",59.26
"74","AT",2020-05-13,-1.68547175305822,"0","0","1","0","0","0",59.26
"75","AT",2020-05-14,-0.386187623794398,"0","0","1","0","0","0",59.26
"76","AT",2020-05-15,0.890132858878728,"0","0","1","0","0","0",59.26
"77","AT",2020-05-16,1.7781147718939,"0","0","1","0","0","0",59.26
"78","AT",2020-05-17,5.89765138475139,"0","0","1","0","0","0",59.26
"79","AT",2020-05-18,-0.896921841206861,"0","0","1","0","0","0",55.56
"80","AT",2020-05-19,1.10453416542013,"0","0","1","0","0","0",55.56
"81","AT",2020-05-20,-0.454439990020072,"0","0","1","0","0","0",55.56
"82","AT",2020-05-21,-9.52476911982478,"0","0","1","0","0","0",55.56
"83","AT",2020-05-22,-10.0189317316951,"0","0","1","0","0","0",55.56
"84","AT",2020-05-23,0.906233228035484,"0","0","1","0","0","0",55.56
"85","AT",2020-05-24,0.481999060157944,"0","0","1","0","0","0",55.56
"86","AT",2020-05-25,-0.541904699265235,"0","0","1","0","0","0",55.56
"87","AT",2020-05-26,-0.950855730560744,"0","0","1","0","0","0",55.56
"88","AT",2020-05-27,-3.25698227348638,"0","0","1","0","0","0",55.56
"89","AT",2020-05-28,-1.76949569837493,"0","0","1","0","0","0",55.56
"90","AT",2020-05-29,-3.1849300950559,"0","0","1","0","0","0",50
"91","AT",2020-05-30,-2.31773593342117,"0","0","1","0","0","0",50
"92","AT",2020-05-31,19.7545940597093,"0","0","1","0","0","0",50
"93","AT",2020-06-01,-11.2577655613194,"0","0","1","0","0","0",50
"94","AT",2020-06-02,5.83249204589005,"0","0","1","0","0","0",50
"95","AT",2020-06-03,-8.69305281169894,"0","0","1","0","0","0",46.3
"96","AT",2020-06-04,-8.50719497399699,"0","0","1","0","0","0",43.52
"97","AT",2020-06-05,-7.38226678288945,"0","0","1","0","0","0",43.52
"98","AT",2020-06-06,-5.42577607514528,"0","0","1","0","0","0",43.52
"99","AT",2020-06-07,-0.143925583266839,"0","0","1","0","0","0",43.52
"100","AT",2020-06-08,-5.32324448291398,"0","0","1","0","0","0",43.52
"101","AT",2020-06-09,-6.91115916080588,"0","0","1","0","0","0",43.52
"102","AT",2020-06-10,-5.00823189978155,"0","0","1","0","0","0",43.52
"103","AT",2020-06-11,-18.2298124658925,"0","0","1","0","0","0",43.52
"104","AT",2020-06-12,-9.42106230932588,"0","0","1","0","0","0",43.52
"105","AT",2020-06-13,-6.58081282915069,"0","0","1","0","0","0",43.52
"106","AT",2020-06-14,-1.5526014304197,"0","0","1","0","0","0",43.52
"107","AT",2020-06-15,-5.58356169546595,"0","0","1","0","0","0",43.52
"108","AT",2020-06-16,-4.44742091358192,"0","0","1","0","0","0",43.52
"109","AT",2020-06-17,-5.95787107160539,"0","0","1","0","0","0",43.52
"110","AT",2020-06-18,-5.08868945000492,"0","0","1","0","0","0",43.52
"111","AT",2020-06-19,-4.53986865580004,"0","0","1","0","0","0",43.52
"112","AT",2020-06-20,-6.80256883368646,"0","0","1","0","0","0",43.52
"113","AT",2020-06-21,-3.413457453088,"0","0","1","0","0","0",43.52
"114","AT",2020-06-22,-4.64693574860586,"0","0","1","0","0","0",43.52
"115","AT",2020-06-23,-6.52204192226923,"0","0","1","0","0","0",43.52
"116","AT",2020-06-24,-3.65602836286945,"0","0","1","0","0","0",43.52
"117","AT",2020-06-25,-8.18583278606081,"0","0","1","0","0","0",43.52
"118","AT",2020-06-26,-7.78997618136471,"0","0","1","0","0","0",43.52
"119","AT",2020-06-27,-6.60826892069939,"0","0","1","0","0","0",43.52
"120","AT",2020-06-28,-2.27841601703153,"0","0","1","0","0","0",43.52
"121","AT",2020-06-29,-5.64650798824263,"0","0","1","0","0","0",43.52
"122","AT",2020-06-30,-6.98229454325691,"0","0","1","0","0","0",43.52
"123","AT",2020-07-01,-6.49324873480478,"0","0","1","0","0","0",43.52
"124","AT",2020-07-02,-4.16678391925383,"0","0","1","0","0","0",43.52
"125","AT",2020-07-03,-3.31956589557861,"0","0","1","0","0","0",43.52
"126","AT",2020-07-04,-4.92569066691417,"0","0","1","0","0","0",43.52
"127","AT",2020-07-05,-1.60048824101663,"0","0","1","0","0","0",43.52
"128","AT",2020-07-06,-2.45051443511627,"0","0","1","0","0","0",43.52
"129","AT",2020-07-07,-4.60385979956513,"0","0","1","0","0","0",43.52
"130","AT",2020-07-08,-4.53605285401703,"0","0","1","0","0","0",43.52
"131","AT",2020-07-09,-3.76796527960356,"0","0","1","0","0","0",43.52
"132","AT",2020-07-10,-2.38369974482649,"0","0","0","0","0","0",31.48
"133","AT",2020-07-11,-0.26726814386481,"0","0","0","0","0","0",31.48
"134","AT",2020-07-12,0.0539110190034605,"0","0","0","0","0","0",31.48
"135","AT",2020-07-13,-3.57556819526392,"0","0","0","0","0","0",31.48
"136","AT",2020-07-14,-4.31888131018652,"0","0","0","0","0","0",31.48
"137","AT",2020-07-15,-3.20489391369668,"0","0","0","0","0","0",31.48
"138","AT",2020-07-16,-2.13982406458397,"0","0","0","0","0","0",31.48
"139","AT",2020-07-17,-2.62593346544488,"0","0","0","0","0","0",31.48
"140","AT",2020-07-18,0.0261828943319329,"0","0","0","0","0","0",31.48
"141","AT",2020-07-19,2.47705489672563,"0","0","0","0","0","0",31.48
"142","AT",2020-07-20,-1.9434073575997,"0","0","0","0","0","0",31.48
"143","AT",2020-07-21,-3.17946640474078,"0","0","0","0","0","0",31.48
"144","AT",2020-07-22,-2.45530283231466,"0","0","0","0","0","0",31.48
"145","AT",2020-07-23,-1.96117111346208,"0","0","0","0","0","0",31.48
"146","AT",2020-07-24,-0.0322780377109384,"0","0","0","0","0","0",31.48
"147","AT",2020-07-25,3.45050539214617,"0","0","0","0","0","0",31.48
"148","AT",2020-07-26,8.47284476440355,"0","0","0","0","0","0",31.48
"149","AT",2020-07-27,-0.263426091321402,"0","0","0","0","0","0",31.48
"150","AT",2020-07-28,-2.06072089514161,"0","0","0","0","0","0",31.48
"151","AT",2020-07-29,0.623129989450613,"0","0","0","0","0","0",31.48
"152","AT",2020-07-30,-0.789996852083799,"0","0","0","0","0","0",31.48
"153","AT",2020-07-31,1.58152029463062,"0","0","0","0","0","0",31.48
"154","FR",2020-03-01,3.26244862448205,"0","0","1","0","0","0",30.56
"155","FR",2020-03-02,3.23856583293143,"0","0","1","0","0","0",39.81
"156","FR",2020-03-03,1.82740849422653,"0","0","1","0","0","0",39.81
"157","FR",2020-03-04,0.62717111536336,"0","0","1","0","0","0",39.81
"158","FR",2020-03-05,-0.994534052234907,"0","0","1","0","0","0",39.81
"159","FR",2020-03-06,-0.577920883773313,"0","0","1","0","0","0",39.81
"160","FR",2020-03-07,3.80856967506271,"0","0","1","0","0","0",39.81
"161","FR",2020-03-08,5.93568817859044,"0","0","1","0","0","0",39.81
"162","FR",2020-03-09,4.03226065490932,"0","0","1","0","0","0",39.81
"163","FR",2020-03-10,4.03819501066544,"0","0","1","0","0","0",39.81
"164","FR",2020-03-11,-5.12856968555959,"0","0","1","0","0","0",39.81
"165","FR",2020-03-12,-6.82876891374938,"0","0","1","0","0","0",39.81
"166","FR",2020-03-13,-5.97069473905773,"0","0","1","0","0","0",42.59
"167","FR",2020-03-14,-2.58299022364673,"0","0","1","0","0","0",48.15
"168","FR",2020-03-15,-0.52744544214786,"0","0","1","0","0","0",48.15
"169","FR",2020-03-16,-3.24304370167519,"1","0","1","0","0","0",55.56
"170","FR",2020-03-17,-22.8542171565523,"1","1","1","0","1","1",90.74
"171","FR",2020-03-18,-18.3807140072736,"1","1","1","0","1","1",90.74
"172","FR",2020-03-19,-23.9467458419783,"1","1","1","0","1","1",90.74
"173","FR",2020-03-20,-26.6466820866696,"1","1","1","0","1","1",90.74
"174","FR",2020-03-21,-21.7887575819125,"1","1","1","0","1","1",90.74
"175","FR",2020-03-22,-12.7870098297118,"1","1","1","0","1","1",90.74
"176","FR",2020-03-23,-15.0839263193375,"1","1","1","0","1","1",90.74
"177","FR",2020-03-24,-17.3676329510274,"1","1","1","0","1","1",90.74
"178","FR",2020-03-25,-17.7721577762705,"1","1","1","0","1","1",90.74
"179","FR",2020-03-26,-17.2184850670128,"1","1","1","0","1","1",90.74
"180","FR",2020-03-27,-14.0887278130937,"1","1","1","0","1","1",90.74
"181","FR",2020-03-28,-10.4282326670359,"1","1","1","0","1","1",90.74
"182","FR",2020-03-29,-11.0153503484905,"1","1","1","0","1","1",90.74
"183","FR",2020-03-30,-4.72065753744762,"1","1","1","0","1","1",90.74
"184","FR",2020-03-31,-6.62942614273589,"1","1","1","0","1","1",90.74
"185","FR",2020-04-01,-9.79919025966699,"1","1","1","0","1","1",90.74
"186","FR",2020-04-02,-10.4486166614771,"1","1","1","0","1","1",90.74
"187","FR",2020-04-03,-11.5783907498452,"1","1","1","0","1","1",90.74
"188","FR",2020-04-04,-8.46728775293682,"1","1","1","0","1","1",90.74
"189","FR",2020-04-05,-10.0881442176668,"1","1","1","0","1","1",90.74
"190","FR",2020-04-06,-17.2406067675241,"1","1","1","0","1","1",90.74
"191","FR",2020-04-07,-18.8752432357816,"1","1","1","0","1","1",90.74
"192","FR",2020-04-08,-23.9421422347349,"1","1","1","0","1","1",90.74
"193","FR",2020-04-09,-26.1892822607284,"1","1","1","0","1","1",90.74
"194","FR",2020-04-10,-19.3155742043296,"1","1","1","0","1","1",90.74
"195","FR",2020-04-11,-24.4864731920026,"1","1","1","0","1","1",90.74
"196","FR",2020-04-12,-13.0092782535985,"1","1","1","0","1","1",90.74
"197","FR",2020-04-13,-22.9635028091656,"1","1","1","0","1","1",90.74
"198","FR",2020-04-14,-21.8002406602601,"1","1","1","0","1","1",90.74
"199","FR",2020-04-15,-16.4389525944954,"1","1","1","0","1","1",90.74
"200","FR",2020-04-16,-17.0886546552145,"1","1","1","0","1","1",90.74
"201","FR",2020-04-17,-19.4308242822182,"1","1","1","0","1","1",90.74
"202","FR",2020-04-18,-17.761034583192,"1","1","1","0","1","1",90.74
"203","FR",2020-04-19,-15.6154960211672,"1","1","1","0","1","1",90.74
"204","FR",2020-04-20,-15.1143754763508,"1","1","1","0","1","1",90.74
"205","FR",2020-04-21,-16.1132309041753,"1","1","1","0","1","1",90.74
"206","FR",2020-04-22,-15.7736674403588,"1","1","1","0","1","1",90.74
"207","FR",2020-04-23,-15.6914455024932,"1","1","1","0","1","1",90.74
"208","FR",2020-04-24,-18.0612010001752,"1","1","1","0","1","1",90.74
"209","FR",2020-04-25,-19.2035287910579,"1","1","1","0","1","1",90.74
"210","FR",2020-04-26,-15.0813562867085,"1","1","1","0","1","1",90.74
"211","FR",2020-04-27,-16.033111145574,"1","1","1","0","1","1",90.74
"212","FR",2020-04-28,-18.8440357222871,"1","1","1","0","1","1",90.74
"213","FR",2020-04-29,-19.0977404594824,"1","1","1","0","1","1",90.74
"214","FR",2020-04-30,-19.4232451750876,"1","1","1","0","1","1",90.74
"215","FR",2020-05-01,-20.8199286124128,"1","1","1","0","1","1",90.74
"216","FR",2020-05-02,-16.8260417036464,"1","1","1","0","1","1",90.74
"217","FR",2020-05-03,-11.3133167843014,"1","1","1","0","1","1",90.74
"218","FR",2020-05-04,-11.9026068962388,"1","1","1","0","1","1",90.74
"219","FR",2020-05-05,-14.3661215464305,"1","1","1","0","1","1",90.74
"220","FR",2020-05-06,-14.7936014523235,"1","1","1","0","1","1",90.74
"221","FR",2020-05-07,-13.5497210823763,"1","1","1","0","1","1",90.74
"222","FR",2020-05-08,-15.340272403903,"1","1","1","0","1","1",90.74
"223","FR",2020-05-09,-15.2747189265061,"1","1","1","0","1","1",90.74
"224","FR",2020-05-10,-11.4222158153273,"1","1","1","0","1","1",90.74
"225","FR",2020-05-11,-6.15764156488751,"0","0","1","0","1","1",76.85
"226","FR",2020-05-12,-5.38757336832454,"0","0","1","0","1","1",76.85
"227","FR",2020-05-13,-3.59938846692054,"0","0","1","0","1","1",76.85
"228","FR",2020-05-14,-3.52960755059632,"0","0","1","0","1","1",76.85
"229","FR",2020-05-15,-3.54169736866462,"0","0","1","0","1","1",76.85
"230","FR",2020-05-16,-5.486268124348,"0","0","1","0","1","1",76.85
"231","FR",2020-05-17,-6.38353550751419,"0","0","1","0","1","1",76.85
"232","FR",2020-05-18,-5.05981756539328,"0","0","1","0","1","1",76.85
"233","FR",2020-05-19,-8.09527878083282,"0","0","1","0","1","1",76.85
"234","FR",2020-05-20,-9.66886097531705,"0","0","1","0","1","1",76.85
"235","FR",2020-05-21,-14.0117331495856,"0","0","1","0","1","1",76.85
"236","FR",2020-05-22,-16.8375979102101,"0","0","1","0","1","1",76.85
"237","FR",2020-05-23,-14.2006897863431,"0","0","1","0","1","1",76.85
"238","FR",2020-05-24,-11.8208812393097,"0","0","1","0","1","1",76.85
"239","FR",2020-05-25,-6.74225232216853,"0","0","1","0","1","1",76.85
"240","FR",2020-05-26,-6.49534070364857,"0","0","1","0","1","1",75
"241","FR",2020-05-27,-7.1967270780757,"0","0","1","0","1","1",75
"242","FR",2020-05-28,-7.03414561624101,"0","0","1","0","1","1",75
"243","FR",2020-05-29,-7.86613214115752,"0","0","1","0","1","1",75
"244","FR",2020-05-30,-9.95362876073656,"0","0","1","0","1","1",75
"245","FR",2020-05-31,-10.9955337274632,"0","0","1","0","1","1",75
"246","FR",2020-06-01,-17.9870564436062,"0","0","1","0","1","1",75
"247","FR",2020-06-02,-5.21369268548461,"0","0","1","0","0","0",65.74
"248","FR",2020-06-03,-4.02538193550097,"0","0","1","0","0","0",65.74
"249","FR",2020-06-04,-6.25082715392392,"0","0","1","0","0","0",65.74
"250","FR",2020-06-05,-7.88923745824802,"0","0","1","0","0","0",65.74
"251","FR",2020-06-06,-10.3337051333584,"0","0","1","0","0","0",65.74
"252","FR",2020-06-07,-9.53251238959448,"0","0","1","0","0","0",65.74
"253","FR",2020-06-08,-4.82209995130759,"0","0","1","0","0","0",65.74
"254","FR",2020-06-09,-4.84558790004897,"0","0","1","0","0","0",65.74
"255","FR",2020-06-10,-4.10477315822761,"0","0","1","0","0","0",65.74
"256","FR",2020-06-11,3.30501275059127,"0","0","1","0","0","0",65.74
"257","FR",2020-06-12,-4.88735442980963,"0","0","1","0","0","0",65.74
"258","FR",2020-06-13,-7.52169692539748,"0","0","1","0","0","0",65.74
"259","FR",2020-06-14,-7.73501258611388,"0","0","1","0","0","0",65.74
"260","FR",2020-06-15,-3.79020497320871,"0","0","1","0","0","0",65.74
"261","FR",2020-06-16,-4.26530342587906,"0","0","1","0","0","0",65.74
"262","FR",2020-06-17,-5.63342900640009,"0","0","1","0","0","0",65.74
"263","FR",2020-06-18,-5.27680164949887,"0","0","1","0","0","0",65.74
"264","FR",2020-06-19,-7.17423510626717,"0","0","1","0","0","0",65.74
"265","FR",2020-06-20,-7.96876499344982,"0","0","1","0","0","0",65.74
"266","FR",2020-06-21,-13.794937315742,"0","0","1","0","0","0",65.74
"267","FR",2020-06-22,-3.23222363134972,"0","0","1","0","0","0",48.15
"268","FR",2020-06-23,-4.86306444008255,"0","0","1","0","0","0",48.15
"269","FR",2020-06-24,-4.93332085709796,"0","0","1","0","0","0",48.15
"270","FR",2020-06-25,-2.98526391385056,"0","0","1","0","0","0",48.15
"271","FR",2020-06-26,-4.62128610477606,"0","0","1","0","0","0",48.15
"272","FR",2020-06-27,-9.62112841869438,"0","0","1","0","0","0",48.15
"273","FR",2020-06-28,-9.8316247391034,"0","0","1","0","0","0",48.15
"274","FR",2020-06-29,-5.82263851306999,"0","0","1","0","0","0",48.15
"275","FR",2020-06-30,-7.55596472949115,"0","0","1","0","0","0",48.15
"276","FR",2020-07-01,-3.58684597608733,"0","0","1","0","0","0",48.15
